시도교육청코드,시도교육청명,표준학교코드,학교명,영문학교명,학교종류명,소재지명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일,법정동코드,시도명,시군구명,읍면동명
Q10,전라남도교육청,8701041,보길동초등학교,Bogildong Elementary School,초등학교,전라남도,전라남도완도교육지원청,공립,59163 ,전라남도 완도군 보길면 중리1길 6-18,(보길면/ 보길동초등학교),061-553-6202,http://bogildong.es.jne.kr,남여공학,061-552-9818, ,N,일반계, ,전기,주간,19550630,19550630,20211216,4689038021,전라남도,완도군,보길면
Q10,전라남도교육청,8701040,보길초등학교,Bogil Elementary School,초등학교,전라남도,전라남도완도교육지원청,공립,59161 ,전라남도 완도군 보길면 부황길 67,/ 보길초등학교 (보길면),061-553-6200,http://bogil.es.jne.kr,남여공학,061-554-9100, ,N,일반계, ,전기,주간,19240401,19240501,20211216,4689038023,전라남도,완도군,보길면
Q10,전라남도교육청,8601018,보성남초등학교,Boseongnam  Elementary School,초등학교,전라남도,전라남도보성교육지원청,공립,59455 ,전라남도 보성군 보성읍 새싹길 12,/ 보성남초등학교 (보성읍),061-853-5249,http://boseongnam.es.jne.kr,남여공학,061-852-0667, ,N,일반계, ,전기,주간,19460420,19460420,20211216,4678025029,전라남도,보성군,보성읍
Q10,전라남도교육청,8601017,보성초등학교,Boseong Elementary School,초등학교,전라남도,전라남도보성교육지원청,공립,59455 ,전라남도 보성군 보성읍 송재로 161-8,(보성읍),061-850-6302,boseong10.es.jne.kr,남여공학,061-853-1287, ,N,일반계, ,전기,주간,19110705,19110705,20211216,4678025021,전라남도,보성군,보성읍
Q10,전라남도교육청,8601029,복내초등학교,Boknae  Elementary School,초등학교,전라남도,전라남도보성교육지원청,공립,59405 ,전라남도 보성군 복내면 원봉길 5,/ 복내초등학교 ,061-853-3246,http://boknae.es.jne.kr,남여공학,061-853-4807, ,N,일반계, ,전기,주간,19201002,19201002,20211216,4678035021,전라남도,보성군,복내면
Q10,전라남도교육청,8551023,봉강초등학교,Bonggang Elementary School,초등학교,전라남도,전라남도광양교육지원청,공립,57701 ,전라남도 광양시 봉강면 조양길 42,(봉강면/ 봉강초등학교),061-763-1605,http://bgang.es.jne.kr,남여공학,061-763-4185, ,N,일반계, ,전기,주간,19320426,19320426,20211216,4623031023,전라남도,광양시,봉강면
Q10,전라남도교육청,8511079,봉덕초등학교,bongdeok Elementary School,초등학교,전라남도,전라남도여수교육지원청,공립,59775 ,전라남도 여수시 돌산읍 죽포1길 21-16,(돌산읍/봉덕 초등학교),061-644-6721,http://bongdeok.es.jne.kr,남여공학,061-644-6722, ,N,일반계, ,전기,주간,19230405,19420530,20211216,4613025025,전라남도,여수시,돌산읍
Q10,전라남도교육청,8511080,봉덕초등학교평사분교장,Bongdeok Elementary School Pyeongsa Branch School,초등학교,전라남도,전라남도여수교육지원청,공립,59772 ,전라남도 여수시 돌산읍 평사로 572-9,(돌산읍/ 봉덕초등학교평사분교장),061-644-3900, ,남여공학,061-644-2347, ,N,해당없음, ,전기,주간,19470406,19470406,20211216,4613025029,전라남도,여수시,돌산읍
Q10,전라남도교육청,8591028,봉래초등학교,Bongnae Elementary School,초등학교,전라남도,전라남도고흥교육지원청,공립,59569 ,전라남도 고흥군 봉래면 신금길 7,(봉래면),061-833-6384,http://bongnae.es.jne.kr/,남여공학,061-835-6055, ,N,일반계, ,전기,주간,19240815,19240815,20211216,4677036024,전라남도,고흥군,봉래면
Q10,전라남도교육청,8561014,봉산초등학교,Bongsan Elementary School,초등학교,전라남도,전라남도담양교육지원청,공립,57367 ,전라남도 담양군 봉산면 신학길 34-11,(봉산면),061-382-6080,www.bongsan6.es.kr,남여공학,061-382-4860, ,N,일반계, ,전기,주간,19310409,19310409,20211216,4671031023,전라남도,담양군,봉산면
Q10,전라남도교육청,8531040,봉황초등학교,Bonghwang Elementary School,초등학교,전라남도,전라남도나주교육지원청,공립,58307 ,전라남도 나주시 봉황면 죽석길 31,/ 봉황초등학교 (봉황면),061-337-4405,http://bonghwang.es.jne.kr,남여공학,061-331-5967, ,N,일반계, ,전기,주간,19220719,19221124,20211216,4617043021,전라남도,나주시,봉황면
Q10,전라남도교육청,8621027,부산초등학교,Busan Elementary School,초등학교,전라남도,전라남도장흥교육지원청,공립,59302 ,전라남도 장흥군 부산면 부유로 25-16,(부산면/ 부산초등학교),061-863-5009,http://busan.es.jne.kr/,남여공학,061-863-5014, ,N,일반계, ,전기,주간,19291004,19291004,20211216,4680036022,전라남도,장흥군,부산면
Q10,전라남도교육청,8691023,북이초등학교,Buki Elementary School,초등학교,전라남도,전라남도장성교육지원청,공립,57200 ,전라남도 장성군 북이면 신창길 13,(북이면),061-392-8223,http://buki.es.jne.kr,남여공학,061-393-1719, ,N,일반계, ,전기,주간,19220420,19220420,20211216,4688039023,전라남도,장성군,북이면
Q10,전라남도교육청,8691024,북일초등학교,Bukil Elementary School,초등학교,전라남도,전라남도장성교육지원청,공립,57230 ,전라남도 장성군 북일면 신흥로 574,(북일면/교실),061-393-1006,http://bukil.es.jne.kr/,남여공학,061-393-4320, ,N,일반계, ,전기,주간,19250920,19250920,20211216,4688038023,전라남도,장성군,북일면
Q10,전라남도교육청,8641030,북일초등학교,Bugil Elementary School,초등학교,전라남도,전라남도해남교육지원청,공립,59051 ,전라남도 해남군 북일면 백도로 849,(북일면/ 북일초등학교),061-533-0063,http://bugil.es.jne.kr,남여공학,061-532-0434, ,N,일반계, ,전기,주간,19221103,19221103,20211216,4682036024,전라남도,해남군,북일면
Q10,전라남도교육청,8641029,북평초등학교,Bukpyeong Elementary School,초등학교,전라남도,전라남도해남교육지원청,공립,59055 ,전라남도 해남군 북평면 볼무당길 40,(북평면),061-533-0912,http://bukpyeong.es.jne.kr,남여공학,061-533-7951, ,N,일반계, ,전기,주간,19471110,19471110,20211216,4682035021,전라남도,해남군,북평면
Q10,전라남도교육청,8691017,분향초등학교,Bunhyang Elementary School,초등학교,전라남도,전라남도장성교육지원청,공립,57249 ,전라남도 장성군 남면 황토단감로 142-11,(남면),061-392-5726,bunhyang.es.jne.kr,남여공학,061-392-2585, ,N,일반계, ,전기,주간,19340519,19340519,20211216,4688032021,전라남도,장성군,남면
Q10,전라남도교육청,8681027,불갑초등학교,Bulgap Elementary School,초등학교,전라남도,전라남도영광교육지원청,공립,57059 ,전라남도 영광군 불갑면 강항로 7,/ 57059 (불갑면),061-352-8009,http://bulgap.es.jne.kr,남여공학,061-351-4575, ,N,일반계, ,전기,주간,19291102,19291102,20211216,,,,
Q10,전라남도교육청,8721028,비금동초등학교,Bigeumdong Elementary School,초등학교,전라남도,전라남도신안교육지원청,공립,58843 ,전라남도 신안군 비금면 용소길 181-6,(비금면/비금동초등학교),061-275-6044,http://bidong.es.jne.kr,남여공학,061-275-5040, ,N,일반계, ,전기,주간,19440401,19440501,20211216,4691034022,전라남도,신안군,비금면
Q10,전라남도교육청,8721027,비금초등학교,Bigeum Elementary School,초등학교,전라남도,전라남도신안교육지원청,공립,58846 ,전라남도 신안군 비금면 유옥우길 21-4,/ 비금초등학교 (비금면),061-275-5262,http://sa-bigeum.es.jne.kr,남여공학,061-275-9872, ,N,일반계, ,전기,주간,19250813,19250813,20211216,4691034028,전라남도,신안군,비금면
Q10,전라남도교육청,8531069,빛가람초등학교,Bitgaram Elementary School,초등학교,전라남도,전라남도나주교육지원청,공립,58329 ,전라남도 나주시 그린로 176 ,/ 빛가람초등학교 (빛가람동),061-338-8171,http://bgr.es.jne.kr,남여공학,061-336-7110, ,N,해당없음, ,전기,주간,20140301,20140301,20211216,4617013400,전라남도,나주시,빛가람동
Q10,전라남도교육청,8531072,빛누리초등학교,Bitnuri elementary school,초등학교,전라남도,전라남도나주교육지원청,공립,58217 ,전라남도 나주시 한빛로 144,/ 빛누리초등학교 ,061-338-8705,http://bnr.es.jne.kr/,남여공학,061-338-8799, ,N, , ,전기,주간,20160301,20160301,20211216,4617013400,전라남도,나주시,빛가람동
Q10,전라남도교육청,8691020,사창초등학교,Sachang Elementary School,초등학교,전라남도,전라남도장성교육지원청,공립,57238 ,전라남도 장성군 삼계면 사창로 64-17,/ 사창초등학교 (삼계면/사창초등학교),061-399-0770,http://js-sachang.es.jne.kr,남여공학,061-399-0799, ,N,일반계, ,전기,주간,19201206,19201206,20211216,4688035021,전라남도,장성군,삼계면
Q10,전라남도교육청,8611028,사평초등학교,Sapyeong Elementary School,초등학교,전라남도,전라남도화순교육지원청,공립,58144 ,전라남도 화순군 사평면 김삿갓로 3,(사평면/ 사평초등학교),061-373-9226,http://sapyeong.es.jne.kr,남여공학,061-373-7686, ,N,일반계, ,전기,주간,19251212,19260410,20211216,4679041521,전라남도,화순군,사평면
Q10,전라남도교육청,8641038,산이서초등학교,Saniseo Elementary School,초등학교,전라남도,전라남도해남교육지원청,공립,59014 ,전라남도 해남군 산이면 산이로 1736,(산이면),061-532-4269,http://saniseo.es.jne.kr,남여공학,061-535-0176, ,N,일반계, ,전기,주간,19440415,19440415,20211216,4682041031,전라남도,해남군,산이면
Q10,전라남도교육청,8641037,산이초등학교,Sani Elementary School,초등학교,전라남도,전라남도해남교육지원청,공립,59011 ,전라남도 해남군 산이면 비석길 95-2,(산이면/ 산이초등학교),061-532-4224,http://sani.es.jne.kr,남여공학,061-535-3751, ,N,일반계, ,전기,주간,19271005,19270821,20211216,4682041026,전라남도,해남군,산이면
Q10,전라남도교육청,8531036,산포초등학교,Sanpo Elementary School,초등학교,전라남도,전라남도나주교육지원청,공립,58214 ,전라남도 나주시 산포면 산포로 400,(산포면),061-337-1015,http://najusanpo.es.jne.kr,남여공학,061-337-4181, ,N,일반계, ,전기,주간,19380401,19380401,20211216,4617040021,전라남도,나주시,산포면
Q10,전라남도교육청,8571008,삼기초등학교,Samgi Elementary School,초등학교,전라남도,전라남도곡성교육지원청,공립,57521 ,전라남도 곡성군 삼기면 곡순로 1462,/ 삼기초등학교 (삼기면),061-362-2016,http://gs-samgi.es.jne.kr/user/indexMain.action?siteId=gs_samgi_es,남여공학,061-362-2018, ,N,일반계, ,전기,주간,19220508,19220915,20211216,4672032021,전라남도,곡성군,삼기면
Q10,전라남도교육청,8641018,삼산초등학교,Samsan Elementary School,초등학교,전라남도,전라남도해남교육지원청,공립,59047 ,전라남도 해남군 삼산면 고산로 586,(삼산면/ 삼산초등학교),061-534-6287,http://hsamsan.es.jne.kr/,남여공학,061-534-5622, ,N,일반계, ,전기,주간,19461014,19461014,20211216,4682031026,전라남도,해남군,삼산면
Q10,전라남도교육청,8691019,삼서초등학교,Samseo Elementary School,초등학교,전라남도,전라남도장성교육지원청,공립,57255 ,전라남도 장성군 삼서면 대곡한실길 26,(삼서면),061-394-2023,http://samseo.es.jne.kr,남여공학,061-394-0033, ,N,일반계, ,전기,주간,19220616,19220616,20211216,4688034021,전라남도,장성군,삼서면
Q10,전라남도교육청,8661022,삼향동초등학교,Samhyangdong Elementary School,초등학교,전라남도,전라남도무안교육지원청,공립,58562 ,전라남도 무안군 삼향읍 극포길 25,(삼향읍),061-281-3855,samhyangdong.es.jne.kr,남여공학,061-281-9740, ,N,일반계, ,전기,주간,19390511,19390511,20211216,4684025624,전라남도,무안군,삼향읍
Q10,전라남도교육청,8661023,삼향북초등학교,Samhyangbuk Elementary School,초등학교,전라남도,전라남도무안교육지원청,공립,58558 ,전라남도 무안군 삼향읍 원지산길 66,/ 삼향북초등학교 (삼향읍),061-282-4539,http://sambuk.es.jne.kr,남여공학,061-282-8066, ,N,일반계, ,전기,주간,19410516,19410516,20211216,4684025627,전라남도,무안군,삼향읍
Q10,전라남도교육청,8661021,삼향초등학교,Samhyang Elementary School,초등학교,전라남도,전라남도무안교육지원청,공립,58561 ,전라남도 무안군 삼향읍 삼향중앙로 84,(삼향읍/삼향초등학교),061-281-6006,http://samhyang.es.jne.kr,남여공학,061-281-9921, ,N,일반계, ,전기,주간,19201006,19201006,20211216,4684025625,전라남도,무안군,삼향읍
Q10,전라남도교육청,8651034,삼호서초등학교,Samhoseo Elementary School,초등학교,전라남도,전라남도영암교육지원청,공립,58462 ,전라남도 영암군 삼호읍 신항로 77,(삼호읍),061-461-2988,samhoseo.es.jne.kr,남여공학,061-461-2983, ,N,일반계, ,전기,주간,19970301,19970301,20211216,4683025329,전라남도,영암군,삼호읍
Q10,전라남도교육청,8651032,삼호중앙초등학교,Samhojungang Elementary School,초등학교,전라남도,전라남도영암교육지원청,공립,58458 ,전라남도 영암군 삼호읍 중앙촌길 35,(삼호읍),061-462-6005,http://samhojungang.es.jne.kr,남여공학,061-462-6641, ,N,일반계, ,전기,주간,19340524,19340524,20211216,4683025326,전라남도,영암군,삼호읍
Q10,전라남도교육청,8521064,상사초등학교,Sangsa Elementary School,초등학교,전라남도,전라남도순천교육지원청,공립,57919 ,전라남도 순천시 상사면 상사초등길 55,(상사면/ 상사초등학교),061-745-0966,http://sangsa.es.jne.kr,남여공학,061-745-3996, ,N,일반계, ,전기,주간,19320423,19320423,20211216,4615040022,전라남도,순천시,상사면
Q10,전라남도교육청,8511059,상암초등학교,Sangam Elementary School,초등학교,전라남도,전라남도여수교육지원청,공립,59619 ,전라남도 여수시 상암로 625,(상암동/ 상암초등학교),061-685-4705,http://ys-sangam.es.jne.kr,남여공학,061-686-4703, ,N,일반계, ,전기,주간,19340401,19420425,20211216,4613015000,전라남도,여수시,상암동
Q10,전라남도교육청,8511176,상암초등학교묘도분교장,Sangam Elementary School Myodo  Branch School,초등학교,전라남도,전라남도여수교육지원청,공립,59617 ,전라남도 여수시 묘도1길 77,(묘도동/ 상암초등학교묘도분교),061-685-3443,http://myodo.es.kr/,남여공학,061-685-3443, ,N,일반계, ,전기,주간,20020901,20020901,20211216,4613014700,전라남도,여수시,묘도동
Q10,전라남도교육청,8701029,생영초등학교,Sangyong Elementary School,초등학교,전라남도,전라남도완도교육지원청,공립,59144 ,전라남도 완도군 생일면 생일로579번길 3,/ 생영초등학교 (생일면),061-553-3600,http://sangyong.es.jne.kr,남여공학,061-552-2150, ,N,일반계, ,전기,주간,19530401,19530401,20211216,4689039021,전라남도,완도군,생일면
Q10,전라남도교육청,8691022,서삼초등학교,Seosam Elementary School,초등학교,전라남도,전라남도장성교육지원청,공립,57232 ,전라남도 장성군 서삼면 축령로 368,(서삼면),061-390-9988,http://seosam.es.jne.kr,남여공학,061-393-4768, ,N,일반계, ,전기,주간,19290427,19290427,20211216,4688037021,전라남도,장성군,서삼면
Q10,전라남도교육청,8641075,서정초등학교,Seojung elementary school,초등학교,전라남도,전라남도해남교육지원청,공립,59061 ,전라남도 해남군 송지면 달마로 524,(송지면/ 서정초등학교),061-533-2143,http://seojung.es.jne.kr,남여공학,061-533-7949, ,N,일반계, ,전기,주간,19651115,19651115,20211216,4682034034,전라남도,해남군,송지면
Q10,전라남도교육청,8651031,서창초등학교,Seochang Elementary School,초등학교,전라남도,전라남도영암교육지원청,공립,58467 ,전라남도 영암군 삼호읍 서창호수길 4,(삼호읍/서창초등학교),061-473-9732,http://ya-seochang.es.jne.kr,남여공학,061-473-0576, ,N,일반계, ,전기,주간,19200821,19200821,20211216,4683025321,전라남도,영암군,삼호읍
Q10,전라남도교육청,8571009,석곡초등학교,Seokgok Elementary School,초등학교,전라남도,전라남도곡성교육지원청,공립,57560 ,전라남도 곡성군 석곡면 석곡로 91,/ 석곡초등학교 (석곡면),061-362-7035,http://seokgok.es.jne.kr,남여공학,061-362-3600, ,N,일반계, ,전기,주간,19100216,19100216,20211216,4672033021,전라남도,곡성군,석곡면
Q10,전라남도교육청,8711024,석교초등학교,Seokkyo Elementary School,초등학교,전라남도,전라남도진도교육지원청,공립,58942 ,전라남도 진도군 임회면 석교길 47-18,(임회면),061-543-3165,http://seokkyo.es.jne.kr,남여공학,061-543-9893, ,N,일반계, ,전기,주간,19200805,19200805,20211216,4690034026,전라남도,진도군,임회면
Q10,전라남도교육청,8511101,성산초등학교,Sungsan Elementary School,초등학교,전라남도,전라남도여수교육지원청,공립,59637 ,전라남도 여수시 대통1길 13,(화장동/성산초등학교),061-691-0841,http://yssungsan.es.jne.kr,남여공학,061-691-0842, ,N,해당없음, ,후기,주간,20051228,20060301,20211216,4613013700,전라남도,여수시,화장동
Q10,전라남도교육청,8631023,성전초등학교,Seongjeon Elementary School,초등학교,전라남도,전라남도강진교육지원청,공립,59203 ,전라남도 강진군 성전면 예향로 17,(성전면/ 성전초등학교),061-432-5006,http://seongjeon.es.jne.kr/,남여공학,061-433-0318, ,N,일반계, ,전기,주간,19200401,19200401,20211216,4681036024,전라남도,강진군,성전면
Q10,전라남도교육청,8551033,성황초등학교,Seongwhang Elementary School,초등학교,전라남도,전라남도광양교육지원청,공립,57767 ,전라남도 광양시 지동길 15,(성황동/ 성황초등학교),061-798-0220,http://gysh.es.jne.kr ,남여공학,061-791-4483, ,N,일반계, ,전기,주간,19410425,19410425,20211216,4623010400,전라남도,광양시,성황동
Q10,전라남도교육청,8531024,세지초등학교,Seji Elementary School,초등학교,전라남도,전라남도나주교육지원청,공립,58318 ,전라남도 나주시 세지면 동창로 111,(세지면),061-331-2958,http://najuseji.es.jne.kr,남여공학,061-331-0991, ,N,일반계, ,전기,주간,19310612,19310612,20211216,4617031021,전라남도,나주시,세지면
Q10,전라남도교육청,8551022,세풍초등학교,Sepung Elementary School,초등학교,전라남도,전라남도광양교육지원청,공립,57765 ,전라남도 광양시 광양읍 해광로 583,(광양읍/ 세풍초등학교),061-762-1768,http://sepung.es.jne.kr,남여공학,061-762-1769, ,N,일반계, ,전기,주간,19661010,19661010,20211216,4623025034,전라남도,광양시,광양읍
Q10,전라남도교육청,8511061,소라초등학교,Sora Elementary School,초등학교,전라남도,전라남도여수교육지원청,공립,59649 ,전라남도 여수시 소라면 덕양로 431,(소라면/ 소라초등학교),061-685-8118,http://sora.es.jne.kr,남여공학,061-683-2679, ,N,일반계, ,전기,주간,19210917,19210917,20211216,4613031021,전라남도,여수시,소라면
Q10,전라남도교육청,8511062,소라초등학교사곡분교장,Sora elementary school sagok branch school,초등학교,전라남도,전라남도여수교육지원청,공립,59607 ,전라남도 여수시 소라면 사곡로 27,(소라면/ 소라초등학교 사곡분교장),061-686-1332,http://sora.es.jne.kr,남여공학,061-686-1344, ,N,일반계, ,전기,주간,19491130,19491130,20211216,4613031026,전라남도,여수시,소라면
Q10,전라남도교육청,8511063,소라초등학교소라남분교장,Sora elementary school soranam branch school,초등학교,전라남도,전라남도여수교육지원청,공립,59654 ,전라남도 여수시 소라면 중촌1길 11,(소라면/ 소라초등학교 소라남분교장),061-686-1678,www.sola.es.kr,남여공학,061-686-1670, ,N,일반계, ,전기,주간,19430321,19430321,20211216,4613031024,전라남도,여수시,소라면
Q10,전라남도교육청,8511064,소라초등학교신흥분교장,Sora elementary school sinheung branch school,초등학교,전라남도,전라남도여수교육지원청,공립,59648 ,전라남도 여수시 소라면 서부로 472-9,/ 소라초등학교신흥분교장 (소라면),061-686-1849,www.sola.es.kr,남여공학,061-686-1859, ,N,일반계, ,전기,주간,19630322,19630322,20211216,4613031025,전라남도,여수시,소라면
Q10,전라남도교육청,8511065,소라초등학교여자분교장,Sora elementary school yeouja branch school,초등학교,전라남도,전라남도여수교육지원청,공립,59650 ,전라남도 여수시 화정면 여자대동길 21,(화정면),061-665-0780,www.sola.es.kr,남여공학,061-665-0790, ,N,일반계, ,전기,주간,19410401,19410401,20211216,4613035030,전라남도,여수시,화정면
Q10,전라남도교육청,8701034,소안초등학교,Soan Elementary School,초등학교,전라남도,전라남도완도교육지원청,공립,59165 ,전라남도 완도군 소안면 소안로 213,/ 소안초등학교 (소안면/소안초등학교),061-553-7251,http://soan.es.jne.kr,남여공학,061-554-1704, ,N,일반계, ,전기,주간,19260906,19260906,20211216,4689036021,전라남도,완도군,소안면
Q10,전라남도교육청,8511056,소호초등학교,Soho Elementary School,초등학교,전라남도,전라남도여수교육지원청,공립,59664 ,전라남도 여수시 소호로 499,/ 소호초등학교 ,061-689-6605,http://soho.es.jne.kr,남여공학,061-682-3614, ,N,일반계, ,전기,주간,20020901,20020901,20211216,4613013100,전라남도,여수시,소호동
Q10,전라남도교육청,8671015,손불서초등학교,Sonbulseo Elementary School,초등학교,전라남도,전라남도함평교육지원청,공립,57101 ,전라남도 함평군 손불면 양재길 15,(손불면/ 손불서초등학교),061-324-4249,http://sbs.es.jne.kr,남여공학,061-324-4256, ,N,일반계, ,전기,주간,19410512,19410512,20211216,4686031024,전라남도,함평군,손불면
Q10,전라남도교육청,8671014,손불초등학교,Sonbul elementary school,초등학교,전라남도,전라남도함평교육지원청,공립,57110 ,전라남도 함평군 손불면 손불중앙길 121,(손불면/손불초등학교),061-322-4014,http://sonbul.es.jne.kr,남여공학,061-322-4044, ,N,일반계, ,전기,주간,19261001,19261001,20211216,4686031025,전라남도,함평군,손불면
Q10,전라남도교육청,8521058,송광초등학교,Songgwang Elementary School,초등학교,전라남도,전라남도순천교육지원청,공립,57914 ,전라남도 순천시 송광면 쌍향수길 1169,/ 송광초 (송광면),061-754-3507,songgwang.es.jne.kr,남여공학,061-754-4022, ,N,일반계, ,전기,주간,19390428,19390428,20211216,4615036032,전라남도,순천시,송광면
Q10,전라남도교육청,8521130,송산초등학교,songsan elementary school ,초등학교,전라남도,전라남도순천교육지원청,공립,58031 ,전라남도 순천시 별량면 송산구기길 13,/ 송산초등학교 (별량면),061-742-5301,http://scsongsan.es.jne.kr,남여공학,061-742-5802, ,N,일반계, ,전기,주간,19410515,19410515,20211216,4615039035,전라남도,순천시,별량면
Q10,전라남도교육청,8641023,송지초등학교,Songji Elementary School,초등학교,전라남도,전라남도해남교육지원청,공립,59063 ,전라남도 해남군 송지면 산정1길 101,/ 송지초등학교 (송지면/ 송지초등학교),061-533-2192,http://songji.es.jne.kr,남여공학,061-533-2193, ,N,일반계, ,전기,주간,19231101,19231101,20211216,4682034027,전라남도,해남군,송지면
Q10,전라남도교육청,8641026,송호초등학교,Songho Elementary School,초등학교,전라남도,전라남도해남교육지원청,공립,59065 ,전라남도 해남군 송지면 송호길 5,(송지면),061-533-2368,http://hn-songho.es.jne.kr,남여공학,061-535-1534, ,N,일반계, ,전기,주간,19540406,19540406,20211216,4682034030,전라남도,해남군,송지면
Q10,전라남도교육청,8561025,수북초등학교,Subuk Elementary School,초등학교,전라남도,전라남도담양교육지원청,공립,57318 ,전라남도 담양군 수북면 추성1로 714,(수북면),061-382-7014,http://subuk.es.jne.kr,남여공학,061-383-1964, ,N,일반계, ,전기,주간,19260515,19260515,20211216,4671040034,전라남도,담양군,수북면
Q10,전라남도교육청,8521033,순천남산초등학교,Suncheonnamsan Elementary School,초등학교,전라남도,전라남도순천교육지원청,공립,57995 ,전라남도 순천시 풍덕새길 89,(풍덕동/ 남산초등학교),061-740-2103,http://scns.es.jne.kr,남여공학,061-741-0042, ,N,일반계, ,전기,주간,19910206,19910206,20211216,4615011500,전라남도,순천시,풍덕동
Q10,전라남도교육청,8521024,순천남초등학교,Suncheonnam Elementary School,초등학교,전라남도,전라남도순천교육지원청,공립,57957 ,전라남도 순천시 서문로 7,(저전동/ 순천남초등학교),061-744-2019,http://suncheonnam.es.jne.kr,남여공학,061-741-7577, ,N,일반계, ,전기,주간,19111101,19111101,20211216,4615011800,전라남도,순천시,저전동
Q10,전라남도교육청,8521042,순천대석초등학교,Suncheon Daeseok Elementary School,초등학교,전라남도,전라남도순천교육지원청,공립,57987 ,전라남도 순천시 기적의도서관2길 52,/ 순천대석초등학교 (연향동/대석초등학교),061-724-2928,http://scdaeseok.es.jne.kr/,남여공학,061-725-1491, ,N,일반계, ,전기,주간,20000301,20000301,20211216,4615011400,전라남도,순천시,연향동
Q10,전라남도교육청,8521028,순천도사초등학교,Suncheondosa Elementary School,초등학교,전라남도,전라남도순천교육지원청,공립,58026 ,전라남도 순천시 순천만길 166,(홍내동),061-745-7102,http://dosa.es.jne.kr,남여공학,061-745-7106, ,N,일반계, ,전기,주간,19291120,19291120,20211216,4615012500,전라남도,순천시,홍내동
Q10,전라남도교육청,8521043,순천봉화초등학교,Suncheon Bongwha Elementary School,초등학교,전라남도,전라남도순천교육지원청,공립,57951 ,전라남도 순천시 봉화1길 57,(조례동/ 봉화초등학교),061-722-0622,http://bong-hwa.es.jne.kr,남여공학,061-722-0466, ,N,일반계, ,전기,주간,20001113,20001113,20211216,4615013300,전라남도,순천시,조례동
Q10,전라남도교육청,8521034,순천부영초등학교,Suncheonbuyeong Elementary School,초등학교,전라남도,전라남도순천교육지원청,공립,57980 ,전라남도 순천시 연향중앙상가길 68,/ 순천부영초등학교(연향동/ 부영초등학교),061-721-6900,http://buyeong.es.jne.kr,남여공학,061-721-6923, ,N,일반계, ,전기,주간,19911218,19911218,20211216,4615011400,전라남도,순천시,연향동
Q10,전라남도교육청,8521025,순천북초등학교,Suncheonbuk Elementary School,초등학교,전라남도,전라남도순천교육지원청,공립,57940 ,전라남도 순천시 북정2길 20,/ 순천북초등학교 (매곡동),061-751-3802,http://suncheonbuk.es.jne.kr,남여공학,061-753-5297, ,N,일반계, ,전기,주간,19400420,19400420,20211216,4615010700,전라남도,순천시,매곡동
Q10,전라남도교육청,8521040,순천비봉초등학교,Suncheon Bibong Elementary School,초등학교,전라남도,전라남도순천교육지원청,공립,57934 ,전라남도 순천시 비봉길 90,/ 순천비봉초등학교 (조례동),061-720-1890,http://sc-bibong.es.jne.kr,남여공학,061-724-2553, ,N,일반계, ,전기,주간,19980301,19981002,20211216,4615013300,전라남도,순천시,조례동
Q10,전라남도교육청,8521032,순천삼산초등학교,Suncheonsamsan Elementary School,초등학교,전라남도,전라남도순천교육지원청,공립,57938 ,전라남도 순천시 삼산초등길 39,(석현동),061-751-3857,http://schsamsan.es.jne.kr,남여공학,061-753-4491, ,N,일반계, ,전기,주간,19850205,19850205,20211216,4615010800,전라남도,순천시,석현동
Q10,전라남도교육청,8521026,순천성남초등학교,Suncheonsungnam Elementary School,초등학교,전라남도,전라남도순천교육지원청,공립,57959 ,전라남도 순천시 우석로 160,/ 순천성남초등학교 (남정동),061-743-7101,http://scsn.es.jne.kr,남여공학,061-743-7103, ,N,일반계, ,전기,주간,19451115,19451115,20211216,4615011600,전라남도,순천시,남정동
Q10,전라남도교육청,8521031,순천성동초등학교,Suncheonseongdong Elementary School,초등학교,전라남도,전라남도순천교육지원청,공립,57942 ,전라남도 순천시 황금2길 28,(동외동),061-755-2003,http://ssd.es.jne.kr,남여공학,061-755-2004, ,N,일반계, ,전기,주간,19620302,19620302,20211216,4615012200,전라남도,순천시,동외동
Q10,전라남도교육청,8521039,순천신흥초등학교,Suncheon Sinheung Elementary School,초등학교,전라남도,전라남도순천교육지원청,공립,57974 ,전라남도 순천시 장선배기길 60,(조례동),061-724-9673,http://sc-sinheung.es.jne.kr/,남여공학,061-724-9675, ,N,일반계, ,전기,주간,19970301,19970301,20211216,4615013300,전라남도,순천시,조례동
Q10,전라남도교육청,8521037,순천연향초등학교,Suncheonyeonhyang Elementary School,초등학교,전라남도,전라남도순천교육지원청,공립,57990 ,전라남도 순천시 연향번영길 11,(연향동),061-722-6252,http://yeonhy.es.jne.kr,남여공학,061-722-6254, ,N,일반계, ,전기,주간,19950301,19950301,20211216,4615011400,전라남도,순천시,연향동
